strata_no,crop,land_type,time,N2Oflux,NOflux,N2flux,CH4,NIT,ANNPPT
94,idle,switchgrass75,2018,0.095418,0.105029,0.0,0.145578,5.154186,145.286819
94,idle,switchgrass75,2019,0.130172,0.094353,0.014992,0.155907,6.730868,145.041885
94,idle,switchgrass75,2020,0.100075,0.077177,0.0,0.187342,5.74659,120.798668
94,idle,switchgrass75,2021,0.139262,0.103915,6.9e-05,0.159969,8.003334,144.009781
94,idle,switchgrass75,2022,0.098679,0.071983,0.003392,0.204091,4.927509,136.368851
94,idle,switchgrass75,2023,0.125997,0.100515,0.001307,0.170379,6.901048,136.845154
94,idle,switchgrass75,2024,0.128681,0.100949,0.0,0.165483,7.461334,146.944916
94,idle,switchgrass75,2025,0.110508,0.082461,0.0,0.21055,6.373959,118.347794
94,idle,switchgrass75,2026,0.111478,0.078529,3.8e-05,0.197875,6.332077,132.832169
94,idle,switchgrass75,2027,0.144531,0.077941,0.050636,0.222793,4.564775,95.144043
94,idle,switchgrass75,2028,0.153551,0.107584,0.010852,0.186065,7.741783,144.485352
94,idle,switchgrass75,2029,0.133864,0.095622,0.001993,0.184741,7.426748,132.979263
94,idle,switchgrass75,2030,0.135104,0.100655,0.0,0.171562,7.823379,149.814865
94,idle,switchgrass75,2031,0.114629,0.084902,0.0,0.200102,6.461515,114.463593
94,idle,switchgrass75,2032,0.13504,0.088536,0.005781,0.17687,6.563062,144.735397
94,idle,switchgrass75,2033,0.102839,0.077428,0.005112,0.209655,5.550455,111.987862
94,idle,switchgrass75,2034,0.117943,0.014864,0.0,0.231924,7.192705,79.892105
94,idle,switchgrass75,2035,0.130931,0.014948,3e-06,0.185935,7.616944,138.918991
94,idle,switchgrass75,2036,0.134427,0.006394,0.0,0.176919,8.155609,137.121002
94,idle,switchgrass75,2037,0.152007,0.096384,0.014419,0.167223,7.507159,159.884155
94,idle,switchgrass75,2038,0.105135,0.083995,0.0,0.19014,6.106034,128.949387
94,idle,switchgrass75,2039,0.107556,0.087128,0.001534,0.203888,5.957296,119.986107
94,idle,switchgrass75,2040,0.135486,0.091366,0.003038,0.181081,7.544108,142.497223
94,idle,switchgrass75,2041,0.14183,0.096453,0.014496,0.168832,6.971785,174.832291
94,idle,switchgrass75,2042,0.1422,0.08427,0.012244,0.177219,7.17785,122.815819
94,idle,switchgrass75,2043,0.132873,0.10185,0.00112,0.193593,7.531981,108.801857
94,idle,switchgrass75,2044,0.116698,0.105858,1.5e-05,0.208822,6.949007,115.675079
94,idle,switchgrass75,2045,0.096012,0.073889,0.005959,0.210451,5.193847,106.205811
94,idle,switchgrass75,2046,0.132903,0.104931,0.005056,0.190229,7.291317,122.534172
94,idle,switchgrass75,2047,0.141661,0.103893,0.006699,0.166986,7.739503,140.316391
94,idle,switchgrass75,2048,0.094911,0.06847,0.003389,0.208439,5.379009,120.695038
94,idle,switchgrass75,2049,0.14515,0.106772,0.0,0.180635,8.551486,145.286819
94,idle,switchgrass75,2050,0.145466,0.093743,0.016851,0.169213,6.999812,145.041885
94,idle,switchgrass75,2051,0.112904,0.086338,0.0,0.187715,6.63352,120.798668
94,idle,switchgrass75,2052,0.143999,0.107292,6.7e-05,0.160088,8.317032,144.009781
94,idle,switchgrass75,2053,0.098607,0.071976,0.003089,0.204181,4.944737,136.368851
94,idle,switchgrass75,2054,0.124515,0.09917,0.001266,0.170413,6.819574,136.845154
94,idle,switchgrass75,2055,0.126283,0.098801,0.0,0.165506,7.327425,146.944916
94,idle,switchgrass75,2056,0.108519,0.080864,0.0,0.210564,6.263025,118.347794
94,idle,switchgrass75,2057,0.109697,0.077171,3.7e-05,0.197871,6.239619,132.832169
94,idle,switchgrass75,2058,0.14006,0.076766,0.045878,0.222786,4.510624,95.144043
94,idle,switchgrass75,2059,0.149896,0.105722,0.009444,0.186049,7.622244,144.485352
94,idle,switchgrass75,2060,0.131296,0.093785,0.001823,0.18474,7.291182,132.979263
94,idle,switchgrass75,2061,0.132583,0.098602,0.0,0.171564,7.683984,149.814865
94,idle,switchgrass75,2062,0.112921,0.083608,0.0,0.20012,6.365842,114.463593
94,idle,switchgrass75,2063,0.132279,0.086859,0.005375,0.176873,6.444745,144.735397
94,idle,switchgrass75,2064,0.101403,0.076373,0.004831,0.209659,5.482869,111.987862
94,idle,switchgrass75,2065,0.116838,0.014751,0.0,0.23196,7.123885,79.892105
94,idle,switchgrass75,2066,0.128968,0.014884,3e-06,0.185948,7.50715,138.918991
94,idle,switchgrass75,2067,0.132557,0.006323,0.0,0.176919,8.047625,137.121002
94,idle,switchgrass75,2068,0.149293,0.094701,0.013612,0.167223,7.389745,159.884155
17,idle,switchgrass75,1975,0.066744,0.049216,0.011044,0.159464,0.831778,155.116974
17,idle,switchgrass75,1976,0.01141,0.028801,0.0,0.177251,0.480413,127.419052
17,idle,switchgrass75,1977,0.013823,0.028908,0.00126,0.180695,0.514476,118.088028
17,idle,switchgrass75,1978,0.016997,0.035504,0.0,0.140379,0.737473,144.686295
17,idle,switchgrass75,1979,0.015044,0.032944,0.0,0.141405,0.615527,173.853271
17,idle,switchgrass75,1980,0.025171,0.033228,0.004492,0.1545,0.619362,120.961914
17,idle,switchgrass75,1981,0.017145,0.039417,0.0,0.170312,0.714582,107.153473
17,idle,switchgrass75,1982,0.015993,0.039123,0.0,0.196176,0.662318,120.415733
17,idle,switchgrass75,1983,0.014162,0.035262,0.0,0.208091,0.590939,105.983932
17,idle,switchgrass75,1984,0.019351,0.039263,0.001154,0.171604,0.700672,129.975586
17,idle,switchgrass75,1985,0.024484,0.054866,0.0,0.145937,1.019479,139.572556
17,idle,switchgrass75,1986,0.014639,0.03785,0.0,0.207756,0.594681,122.449692
17,idle,switchgrass75,1987,0.027394,0.058698,0.0,0.152159,1.156322,149.393951
17,idle,switchgrass75,1988,0.030196,0.055147,0.002811,0.123764,1.148783,148.35675
17,idle,switchgrass75,1989,0.023559,0.05235,0.0,0.155254,1.008824,125.047943
17,idle,switchgrass75,1990,0.027377,0.058613,2.9e-05,0.135439,1.146416,141.96521
17,idle,switchgrass75,1991,0.025712,0.046061,0.003616,0.187494,0.776532,137.576752
17,idle,switchgrass75,1992,0.028298,0.062419,0.000195,0.139908,1.152165,138.745132
17,idle,switchgrass75,1993,0.027246,0.06492,0.0,0.146015,1.142736,146.166794
17,idle,switchgrass75,1994,0.024154,0.056698,0.0,0.194978,1.023672,111.499336
17,idle,switchgrass75,1995,0.029897,0.064818,0.001419,0.158782,1.238925,133.419678
17,idle,switchgrass75,1996,0.019324,0.043994,0.002977,0.233543,0.676979,101.660469
17,idle,switchgrass75,1997,0.040605,0.064337,0.005263,0.170787,1.18893,143.422775
17,idle,switchgrass75,1998,0.047612,0.068249,0.007292,0.149677,1.377872,134.24881
17,idle,switchgrass75,1999,0.03543,0.078929,0.0,0.14222,1.545122,153.590607
17,idle,switchgrass75,2000,0.031842,0.069362,0.0,0.151662,1.386367,118.904243
17,idle,switchgrass75,2001,0.037771,0.069118,0.002236,0.163827,1.333752,143.852585
17,idle,switchgrass75,2002,0.020856,0.059513,0.0,0.211952,0.865943,105.318329
17,idle,switchgrass75,2003,0.025164,0.062018,0.0,0.232084,1.127377,79.196388
17,idle,switchgrass75,2004,0.032226,0.010678,0.0,0.176322,1.309852,133.942474
17,idle,switchgrass75,2005,0.034117,0.005358,0.0,0.152216,1.484752,136.611191
17,idle,switchgrass75,2006,0.042488,0.070344,0.005892,0.149027,1.345502,155.116974
17,idle,switchgrass75,2007,0.028356,0.071687,0.0,0.179762,1.187645,127.419052
17,idle,switchgrass75,2008,0.037026,0.061835,0.009775,0.190544,1.139437,118.088028
17,idle,switchgrass75,2009,0.039413,0.082795,0.0,0.142384,1.71037,144.686295
17,idle,switchgrass75,2010,0.038087,0.081809,0.00114,0.140225,1.642371,173.853271
17,idle,switchgrass75,2011,0.043492,0.070477,0.00488,0.158649,1.35241,120.961914
17,idle,switchgrass75,2012,0.037912,0.08079,0.002865,0.172068,1.497929,107.153473
17,idle,switchgrass75,2013,0.03132,0.076484,3.6e-05,0.197838,1.33411,120.415733
17,idle,switchgrass75,2014,0.026993,0.066429,0.0,0.20853,1.185617,105.983932
17,idle,switchgrass75,2015,0.034615,0.067838,0.002427,0.172745,1.315116,129.975586
17,idle,switchgrass75,2016,0.043111,0.095562,0.0,0.146184,1.919648,139.572556
17,idle,switchgrass75,2017,0.027513,0.071311,0.0,0.207156,1.222581,122.449692
17,idle,switchgrass75,2018,0.080082,0.130396,0.0,0.102231,3.900277,149.393951
17,idle,switchgrass75,2019,0.106028,0.117118,0.005369,0.109627,5.556954,148.35675
17,idle,switchgrass75,2020,0.083621,0.094382,0.0,0.154984,4.225214,125.047943
17,idle,switchgrass75,2021,0.111203,0.121938,4.9e-05,0.131294,5.709321,141.96521
17,idle,switchgrass75,2022,0.089874,0.092257,0.004714,0.177812,3.920144,137.576752
17,idle,switchgrass75,2023,0.109956,0.129494,0.00184,0.139053,5.403369,138.745132
17,idle,switchgrass75,2024,0.112118,0.128869,0.0,0.136744,5.964154,146.166794
17,idle,switchgrass75,2025,0.094433,0.107761,0.0,0.191817,4.897135,111.499336
17,idle,switchgrass75,2026,0.120819,0.109128,0.019985,0.161928,5.402498,133.419678
17,idle,switchgrass75,2027,0.103493,0.097234,0.037134,0.218307,3.617143,101.660469
17,idle,switchgrass75,2028,0.136177,0.135687,0.015672,0.159749,6.134934,143.422775
17,idle,switchgrass75,2029,0.136415,0.123287,0.010906,0.148912,5.940513,134.24881
17,idle,switchgrass75,2030,0.119769,0.132703,0.0,0.134166,6.271514,153.590607
17,idle,switchgrass75,2031,0.100363,0.106442,0.0,0.163277,5.079139,118.904243
17,idle,switchgrass75,2032,0.112555,0.111002,0.005943,0.154813,4.977602,143.852585
17,idle,switchgrass75,2033,0.076146,0.108482,0.0,0.205471,3.896627,105.318329
17,idle,switchgrass75,2034,0.093967,0.131875,0.0,0.21753,5.150726,79.196388
17,idle,switchgrass75,2035,0.106967,0.014886,0.0,0.167353,5.536222,133.942474
17,idle,switchgrass75,2036,0.114817,0.00748,0.0,0.150607,6.432994,136.611191
17,idle,switchgrass75,2037,0.133375,0.121817,0.01737,0.138031,5.884633,155.116974
17,idle,switchgrass75,2038,0.093022,0.110329,0.0,0.16245,4.882813,127.419052
17,idle,switchgrass75,2039,0.127069,0.104082,0.034302,0.184612,4.545426,118.088028
17,idle,switchgrass75,2040,0.123599,0.12326,0.002274,0.138383,6.346086,144.686295
17,idle,switchgrass75,2041,0.119078,0.112936,0.013912,0.136123,5.396585,173.853271
17,idle,switchgrass75,2042,0.116962,0.10299,0.00912,0.153957,5.377374,120.961914
17,idle,switchgrass75,2043,0.113263,0.125116,0.007996,0.172129,5.35021,107.153473
17,idle,switchgrass75,2044,0.093917,0.120802,4e-05,0.191191,5.007381,120.415733
17,idle,switchgrass75,2045,0.082105,0.094882,0.0,0.190679,4.302457,105.983932
17,idle,switchgrass75,2046,0.111524,0.123339,0.007721,0.162294,5.348049,129.975586
17,idle,switchgrass75,2047,0.113714,0.125477,0.002176,0.143172,5.768142,139.572556
17,idle,switchgrass75,2048,0.07996,0.091878,0.001859,0.193776,4.201428,122.449692
17,idle,switchgrass75,2049,0.125196,0.135598,0.0,0.139845,6.622936,149.393951
17,idle,switchgrass75,2050,0.119627,0.121324,0.005456,0.123532,5.865916,148.35675
17,idle,switchgrass75,2051,0.095769,0.107645,0.0,0.155201,5.015623,125.047943
17,idle,switchgrass75,2052,0.11624,0.127188,4.7e-05,0.131418,6.024385,141.96521
17,idle,switchgrass75,2053,0.089572,0.091834,0.004281,0.177922,3.925067,137.576752
17,idle,switchgrass75,2054,0.107452,0.12613,0.001802,0.139086,5.271326,138.745132
17,idle,switchgrass75,2055,0.108313,0.123791,0.0,0.13678,5.755035,146.166794
17,idle,switchgrass75,2056,0.090709,0.103323,0.0,0.191842,4.689737,111.499336
17,idle,switchgrass75,2057,0.116649,0.104942,0.019453,0.161935,5.215033,133.419678
17,idle,switchgrass75,2058,0.100702,0.094311,0.036008,0.218306,3.500588,101.660469
17,idle,switchgrass75,2059,0.131343,0.131096,0.014499,0.159777,5.926717,143.422775
17,idle,switchgrass75,2060,0.131272,0.118694,0.009829,0.148916,5.713754,134.24881
17,idle,switchgrass75,2061,0.115294,0.127394,0.0,0.134172,6.034806,153.590607
17,idle,switchgrass75,2062,0.097206,0.102937,0.0,0.163278,4.912331,118.904243
17,idle,switchgrass75,2063,0.108726,0.107015,0.005492,0.154835,4.79466,143.852585
17,idle,switchgrass75,2064,0.074318,0.10551,0.0,0.205479,3.801461,105.318329
17,idle,switchgrass75,2065,0.092252,0.1293,0.0,0.217537,5.04529,79.196388
17,idle,switchgrass75,2066,0.10409,0.014668,0.0,0.16738,5.384382,133.942474
17,idle,switchgrass75,2067,0.112007,0.007352,0.0,0.150608,6.274281,136.611191
17,idle,switchgrass75,2068,0.128178,0.117941,0.014758,0.138032,5.705649,155.116974
95,idle,switchgrass75,1975,0.062063,0.060288,0.00991,0.152416,0.817557,159.884155
95,idle,switchgrass75,1976,0.010809,0.0323,0.0,0.175017,0.441763,128.949387
95,idle,switchgrass75,1977,0.013129,0.038188,0.0,0.176479,0.524905,119.986107
95,idle,switchgrass75,1978,0.016165,0.040756,0.0,0.140599,0.691982,142.497223
95,idle,switchgrass75,1979,0.01517,0.040435,0.0,0.137738,0.616816,174.832291
95,idle,switchgrass75,1980,0.024826,0.038748,0.004435,0.148693,0.603553,122.815819
95,idle,switchgrass75,1981,0.018173,0.047179,0.0,0.156422,0.763882,108.801857
95,idle,switchgrass75,1982,0.015353,0.044491,0.0,0.197625,0.629259,115.675079
95,idle,switchgrass75,1983,0.013625,0.040519,0.0,0.210702,0.55708,106.205811
95,idle,switchgrass75,1984,0.019166,0.046274,0.00122,0.170883,0.68204,122.534172
95,idle,switchgrass75,1985,0.025559,0.066554,0.0,0.129406,1.055395,140.316391
95,idle,switchgrass75,1986,0.013337,0.04004,0.0,0.208848,0.526861,120.695038
95,idle,switchgrass75,1987,0.025576,0.066254,0.0,0.154273,1.054861,145.286819
95,idle,switchgrass75,1988,0.028976,0.062658,0.003175,0.127791,1.068575,145.041885
95,idle,switchgrass75,1989,0.022458,0.060042,0.0,0.158122,0.943664,120.798668
95,idle,switchgrass75,1990,0.027814,0.070915,6e-06,0.123459,1.153918,144.009781
95,idle,switchgrass75,1991,0.022758,0.051054,0.00287,0.189707,0.691221,136.368851
95,idle,switchgrass75,1992,0.027731,0.071064,0.00024,0.135647,1.092801,136.845154
95,idle,switchgrass75,1993,0.028438,0.081224,0.0,0.137035,1.189511,146.944916
95,idle,switchgrass75,1994,0.024517,0.066653,0.0,0.186245,1.031454,118.347794
95,idle,switchgrass75,1995,0.02712,0.072752,0.0,0.161734,1.155192,132.832169
95,idle,switchgrass75,1996,0.034447,0.053903,0.015083,0.233105,0.626507,95.144043
95,idle,switchgrass75,1997,0.037686,0.073454,0.004135,0.170194,1.098036,144.485352
95,idle,switchgrass75,1998,0.035756,0.08058,0.000906,0.141165,1.399444,132.979263
95,idle,switchgrass75,1999,0.034265,0.0915,0.0,0.141107,1.470731,149.814865
95,idle,switchgrass75,2000,0.02987,0.07745,0.0,0.155012,1.268406,114.463593
95,idle,switchgrass75,2001,0.039343,0.0813,0.002874,0.155172,1.321774,144.735397
95,idle,switchgrass75,2002,0.023771,0.063588,0.002443,0.197632,0.852867,111.987862
95,idle,switchgrass75,2003,0.024311,0.015256,0.0,0.22856,1.062154,79.892105
95,idle,switchgrass75,2004,0.032477,0.014632,0.0,0.160801,1.305819,138.918991
95,idle,switchgrass75,2005,0.032747,0.006856,0.0,0.147766,1.392461,137.121002
95,idle,switchgrass75,2006,0.039036,0.08382,0.004146,0.140511,1.356045,159.884155
95,idle,switchgrass75,2007,0.026872,0.080251,0.0,0.177172,1.108787,128.949387
95,idle,switchgrass75,2008,0.029669,0.080002,0.000733,0.186891,1.137208,119.986107
95,idle,switchgrass75,2009,0.03798,0.096827,0.0,0.141726,1.625859,142.497223
95,idle,switchgrass75,2010,0.037758,0.098685,0.00114,0.137034,1.611832,174.832291
95,idle,switchgrass75,2011,0.045473,0.082805,0.007158,0.152173,1.335948,122.815819
95,idle,switchgrass75,2012,0.03867,0.095428,0.001683,0.158162,1.588044,108.801857
95,idle,switchgrass75,2013,0.030096,0.087247,0.0,0.199466,1.274761,115.675079
95,idle,switchgrass75,2014,0.025635,0.075848,0.0,0.211392,1.098567,106.205811
95,idle,switchgrass75,2015,0.033486,0.079563,0.001626,0.172088,1.27501,122.534172
95,idle,switchgrass75,2016,0.045815,0.117792,0.0,0.129343,2.059921,140.316391
95,idle,switchgrass75,2017,0.025758,0.077822,0.0,0.208396,1.108446,120.695038
95,idle,switchgrass75,2018,0.078971,0.152637,0.0,0.097988,3.795259,145.286819
95,idle,switchgrass75,2019,0.106338,0.134669,0.012286,0.110282,5.204079,145.041885
95,idle,switchgrass75,2020,0.082146,0.107948,0.0,0.150026,4.155536,120.798668
95,idle,switchgrass75,2021,0.11578,0.150341,1.2e-05,0.117157,5.944555,144.009781
95,idle,switchgrass75,2022,0.084356,0.103825,0.004764,0.17293,3.696325,136.368851
95,idle,switchgrass75,2023,0.108875,0.152818,0.001015,0.130376,5.379492,136.845154
95,idle,switchgrass75,2024,0.115925,0.16234,0.0,0.1244,6.148187,146.944916
95,idle,switchgrass75,2025,0.093931,0.122879,0.0,0.174626,4.83056,118.347794
95,idle,switchgrass75,2026,0.097383,0.120423,0.0,0.158457,4.950299,132.832169
95,idle,switchgrass75,2027,0.117469,0.111019,0.049189,0.206695,3.403404,95.144043
95,idle,switchgrass75,2028,0.131847,0.156503,0.014831,0.150492,5.881379,144.485352
95,idle,switchgrass75,2029,0.120325,0.14975,0.002944,0.138047,5.995034,132.979263
95,idle,switchgrass75,2030,0.118881,0.155701,0.0,0.127054,6.197169,149.814865
95,idle,switchgrass75,2031,0.09591,0.120652,0.0,0.158416,4.74554,114.463593
95,idle,switchgrass75,2032,0.118214,0.132105,0.008703,0.139553,5.01275,144.735397
95,idle,switchgrass75,2033,0.08405,0.108619,0.005515,0.17974,3.935761,111.987862
95,idle,switchgrass75,2034,0.090872,0.018444,0.0,0.205463,4.832761,79.892105
95,idle,switchgrass75,2035,0.109567,0.020692,0.0,0.146218,5.627068,138.918991
95,idle,switchgrass75,2036,0.114729,0.009737,0.0,0.137247,6.372675,137.121002
95,idle,switchgrass75,2037,0.131301,0.148695,0.016154,0.124069,5.952705,159.884155
95,idle,switchgrass75,2038,0.08842,0.124045,0.0,0.152631,4.58666,128.949387
95,idle,switchgrass75,2039,0.087426,0.124554,0.000777,0.171722,4.329763,119.986107
95,idle,switchgrass75,2040,0.116144,0.137582,0.001999,0.135831,5.899189,142.497223
95,idle,switchgrass75,2041,0.116085,0.140175,0.013953,0.127553,5.169892,174.832291
95,idle,switchgrass75,2042,0.125246,0.124638,0.014945,0.138784,5.527955,122.815819
95,idle,switchgrass75,2043,0.107877,0.143123,0.00151,0.154001,5.404649,108.801857
95,idle,switchgrass75,2044,0.091234,0.138451,0.0,0.180209,4.735671,115.675079
95,idle,switchgrass75,2045,0.080407,0.107639,0.001761,0.183096,3.962736,106.205811
95,idle,switchgrass75,2046,0.101911,0.136416,0.005127,0.158458,4.80712,122.534172
95,idle,switchgrass75,2047,0.125151,0.159928,0.005669,0.123486,6.287656,140.316391
95,idle,switchgrass75,2048,0.075919,0.099561,0.000533,0.184711,3.98357,120.695038
95,idle,switchgrass75,2049,0.120595,0.153136,0.0,0.13458,6.301716,145.286819
95,idle,switchgrass75,2050,0.122636,0.138716,0.016038,0.124882,5.454923,145.041885
95,idle,switchgrass75,2051,0.093635,0.122328,0.0,0.15056,4.925726,120.798668
95,idle,switchgrass75,2052,0.120891,0.156673,1.2e-05,0.117248,6.268489,144.009781
95,idle,switchgrass75,2053,0.083925,0.103186,0.004298,0.173029,3.695038,136.368851
95,idle,switchgrass75,2054,0.105982,0.14841,0.000991,0.130408,5.224794,136.845154
95,idle,switchgrass75,2055,0.111156,0.154827,0.0,0.124455,5.877193,146.944916
95,idle,switchgrass75,2056,0.08963,0.116907,0.0,0.174641,4.592039,118.347794
95,idle,switchgrass75,2057,0.093494,0.115199,0.0,0.15845,4.751184,132.832169
95,idle,switchgrass75,2058,0.112168,0.107124,0.044945,0.20666,3.280796,95.144043
95,idle,switchgrass75,2059,0.125983,0.150415,0.013105,0.150455,5.648717,144.485352
95,idle,switchgrass75,2060,0.115583,0.143657,0.002658,0.138047,5.746284,132.979263
95,idle,switchgrass75,2061,0.114125,0.148927,0.0,0.127062,5.946283,149.814865
95,idle,switchgrass75,2062,0.092556,0.116239,0.0,0.158414,4.569255,114.463593
95,idle,switchgrass75,2063,0.113754,0.126923,0.008009,0.139558,4.808492,144.735397
95,idle,switchgrass75,2064,0.081797,0.105447,0.005422,0.179725,3.822636,111.987862
95,idle,switchgrass75,2065,0.08893,0.018098,0.0,0.205468,4.718044,79.892105
95,idle,switchgrass75,2066,0.10642,0.020445,0.0,0.146225,5.462303,138.918991
95,idle,switchgrass75,2067,0.111686,0.009555,0.0,0.137249,6.200551,137.121002
95,idle,switchgrass75,2068,0.125927,0.143554,0.013756,0.12407,5.758157,159.884155
18,idle,switchgrass75,1975,0.066904,0.054707,0.010763,0.20898,0.933093,155.116974
18,idle,switchgrass75,1976,0.0111,0.030164,0.0,0.235716,0.50246,127.419052
18,idle,switchgrass75,1977,0.015913,0.031991,0.002743,0.235423,0.554745,118.088028
18,idle,switchgrass75,1978,0.01772,0.039358,0.0,0.199503,0.799904,144.686295
18,idle,switchgrass75,1979,0.01582,0.036801,0.0,0.198846,0.677958,173.853271
18,idle,switchgrass75,1980,0.026406,0.036949,0.004167,0.211635,0.68669,120.961914
18,idle,switchgrass75,1981,0.019134,0.04437,0.001069,0.226646,0.791657,107.153473
18,idle,switchgrass75,1982,0.017457,0.045204,0.0,0.251481,0.760704,120.415733
18,idle,switchgrass75,1983,0.014713,0.03958,0.0,0.261652,0.641714,105.983932
